Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
67	0.00244141	67	0.00244141	
68	0.00244141	68	0.00244141	
69	0.00244141	69	0.00244141	
70	0.00244141	70	0.00244141	
71	0.00244141	71	0.00244141	
72	0.00244141	72	0.00244141	
73	0.00244141	73	0.00244141	
74	0.00244141	74	0.00244141	
75	0.00244141	75	0.00244141	
76	0.00244141	76	0.00244141	
77	0.00244141	77	0.00244141	
78	0.00244141	78	0.00244141	
79	0.00244141	79	0.00244141	
80	0.00244141	80	0.00244141	
81	0.00244141	81	0.00244141	
82	0.00244141	82	0.00244141	
83	0.00244141	83	0.00244141	
84	0.00244141	84	0.00244141	
85	0.00244141	85	0.00244141	
86	0.00244141	86	0.00244141	
87	0.00244141	87	0.00244141	
88	0.00244141	88	0.00244141	
89	0.00244141	89	0.00244141	
90	0.00488281	90	0.00244141	
91	4.99756	91	0.00244141	
92	4.99756	92	0.00244141	
93	4.99756	93	0.00244141	
94	4.99756	94	0.00244141	
95	4.99756	95	0.00244141	
96	4.99756	96	0.00244141	
97	4.99756	97	0.00244141	
98	4.99756	98	0.00244141	
99	4.99756	99	0.00244141	
100	4.99756	100	0.00244141	
101	4.99756	101	0.00244141	
102	4.99756	102	0.00244141	
103	4.99756	103	0.00244141	
104	4.99756	104	0.00244141	
105	4.99756	105	0.00244141	
106	4.99756	106	0.00244141	
107	4.99756	107	0.00244141	
108	4.99756	108	0.00244141	
109	4.99756	109	0.00244141	
110	4.99756	110	0.00244141	
111	4.99756	111	0.00244141	
112	4.99756	112	0.00244141	
113	4.99756	113	0.00244141	
114	4.99756	114	0.00244141	
115	4.99756	115	0.00244141	
116	4.99756	116	0.00244141	
117	4.99756	117	0.00244141	
118	4.99756	118	0.00244141	
119	4.99756	119	0.00244141	
120	4.99756	120	0.00244141	
121	4.99756	121	0.00244141	
122	4.99756	122	0.00244141	
123	4.99756	123	0.00244141	
124	4.99756	124	0.00244141	
125	4.99756	125	0.00244141	
126	4.99756	126	0.00244141	
127	4.99756	127	0.00244141	
128	4.99756	128	0.00244141	
129	4.99756	129	0.00244141	
130	4.99756	130	0.00244141	
131	4.99756	131	0.00244141	
132	4.99756	132	0.00244141	
133	4.99756	133	0.00244141	
134	4.99756	134	0.00244141	
135	4.99756	135	0.00244141	
136	4.99756	136	0.00244141	
137	4.99756	137	0.00244141	
138	4.99756	138	0.00244141	
139	4.99756	139	0.00244141	
140	4.99756	140	0.00244141	
141	4.99756	141	0.00244141	
142	4.99756	142	0.00244141	
143	4.99756	143	0.00244141	
144	4.99756	144	0.00244141	
145	4.99756	145	0.00244141	
146	4.99756	146	0.00244141	
147	4.99756	147	0.00244141	
148	4.99756	148	0.00244141	
149	4.99756	149	0.00244141	
150	4.99756	150	0.00244141	
151	4.99756	151	0.00244141	
152	4.99756	152	0.00244141	
153	4.99756	153	0.00244141	
154	4.99756	154	0.00244141	
155	4.99756	155	0.00244141	
156	4.99756	156	0.00244141	
157	4.99756	157	0.00244141	
158	4.99756	158	0.00244141	
159	4.99756	159	0.00244141	
160	4.99756	160	0.00244141	
161	4.99756	161	0.00244141	
162	4.99756	162	0.00244141	
163	4.99756	163	0.00244141	
164	4.99756	164	0.00244141	
165	4.99756	165	0.00244141	
166	4.99756	166	0.00244141	
167	4.99756	167	0.00244141	
168	4.99756	168	0.00244141	
169	4.99756	169	0.00244141	
170	4.99756	170	0.00244141	
171	4.99756	171	0.00244141	
172	4.99756	172	0.00244141	
173	4.99756	173	0.00244141	
174	4.99756	174	0.00244141	
175	4.99756	175	0.00244141	
176	4.99756	176	0.00488281	
177	0.00244141	177	0.00244141	
178	0.00244141	178	0.00244141	
179	0.00244141	179	0.00244141	
180	0.00244141	180	0.00244141	
181	0.00244141	181	0.00244141	
182	0.00244141	182	0.00244141	
183	0.00244141	183	0.00244141	
184	0.00244141	184	0.00244141	
185	0.00244141	185	0.00244141	
186	0.00244141	186	0.00244141	
187	0.00244141	187	0.00244141	
188	0.00244141	188	0.00244141	
189	0.00244141	189	0.00244141	
190	0.00244141	190	0.00244141	
191	0.00244141	191	0.00244141	
192	0.00244141	192	0.00244141	
193	0.00244141	193	0.00244141	
194	0.00244141	194	0.00244141	
195	0.00244141	195	0.00244141	
196	0.00244141	196	0.00244141	
197	0.00244141	197	0.00244141	
198	0.00244141	198	0.00244141	
199	0.00244141	199	0.00244141	
200	0.00244141	200	0.00244141	
201	0.00244141	201	0.00244141	
202	0.00244141	202	0.00244141	
203	0.00244141	203	0.00244141	
204	0.00244141	204	0.00244141	
205	0.00244141	205	0.00244141	
206	0.00244141	206	0.00244141	
207	0.00244141	207	0.00244141	
208	0.00244141	208	0.00244141	
209	0.00244141	209	0.00244141	
210	0.00244141	210	0.00244141	
211	0.00244141	211	0.00244141	
212	0.00244141	212	0.00244141	
213	0.00244141	213	0.00244141	
214	0.00244141	214	0.00244141	
215	0.00244141	215	0.00244141	
216	0.00244141	216	0.00244141	
217	0.00244141	217	0.00244141	
218	0.00244141	218	0.00244141	
219	0.00244141	219	0.00244141	
220	0.00244141	220	0.00244141	
221	0.00244141	221	0.00244141	
222	0.00244141	222	0.00244141	
223	0.00244141	223	0.00244141	
224	0.00244141	224	0.00244141	
225	0.00244141	225	0.00244141	
226	0.00488281	226	0.00244141	
227	0.00244141	227	0.00244141	
228	0.00244141	228	0.00244141	
229	0.00244141	229	0.00244141	
230	0.00244141	230	0.00244141	
231	0.00244141	231	0.00244141	
232	0.00244141	232	0.00244141	
233	0.00244141	233	0.00244141	
234	0.00244141	234	0.00244141	
235	0.00244141	235	0.00244141	
236	0.00244141	236	0.00244141	
237	0.00244141	237	0.00244141	
238	0.00244141	238	0.00244141	
239	0.00488281	239	0.00244141	
240	4.99756	240	0.00244141	
241	4.99756	241	0.00244141	
242	4.99756	242	0.00244141	
243	4.99756	243	0.00244141	
244	4.99756	244	0.00244141	
245	4.99756	245	0.00244141	
246	4.99756	246	0.00244141	
247	4.99756	247	0.00244141	
248	4.99756	248	0.00244141	
249	4.99756	249	0.00244141	
250	4.99756	250	0.00244141	
251	4.99756	251	0.00244141	
252	4.99756	252	0.00244141	
253	4.99756	253	0.00244141	
254	4.99756	254	0.00244141	
255	4.99756	255	0.00244141	
256	4.99756	256	0.00244141	
257	4.99756	257	0.00244141	
258	4.99756	258	0.00244141	
259	4.99756	259	0.00244141	
260	4.99756	260	0.00244141	
261	4.99756	261	0.00244141	
262	4.99756	262	0.00244141	
263	4.99756	263	0.00244141	
264	4.99756	264	0.00244141	
265	4.99756	265	0.00244141	
266	4.99756	266	0.00244141	
267	4.99756	267	0.00244141	
268	4.99756	268	0.00244141	
269	4.99756	269	0.00244141	
270	4.99756	270	0.00244141	
271	4.99756	271	0.00244141	
272	4.99756	272	0.00244141	
273	4.99756	273	0.00244141	
274	4.99756	274	0.00244141	
275	4.99756	275	0.00244141	
276	4.99756	276	0.00244141	
277	4.99756	277	0.00244141	
278	4.99756	278	0.00244141	
279	4.99756	279	0.00244141	
280	4.99756	280	0.00244141	
281	4.99756	281	0.00244141	
282	4.99756	282	0.00244141	
283	4.99756	283	0.00244141	
284	4.99756	284	0.00244141	
285	4.99756	285	0.00244141	
286	4.99756	286	0.00244141	
287	4.99756	287	0.00244141	
288	4.99756	288	0.00244141	
289	4.99756	289	0.00244141	
290	4.99756	290	0.00244141	
291	4.99756	291	0.00244141	
292	4.99756	292	0.00244141	
293	4.99756	293	0.00244141	
294	4.99756	294	0.00244141	
295	4.99756	295	0.00244141	
296	4.99756	296	0.00244141	
297	4.99756	297	0.00244141	
298	4.99756	298	0.00244141	
299	4.99756	299	0.00244141	
300	4.99756	300	0.00244141	
301	4.99756	301	0.00244141	
302	4.99756	302	0.00244141	
303	4.99756	303	0.00244141	
304	4.99756	304	0.00244141	
305	4.99756	305	0.00244141	
306	4.99756	306	0.00244141	
307	4.99756	307	0.00244141	
308	4.99756	308	0.00244141	
309	4.99756	309	0.00244141	
310	4.99756	310	0.00244141	
311	4.99756	311	0.00244141	
312	4.99756	312	0.00244141	
313	4.99756	313	0.00244141	
314	4.99756	314	0.00244141	
315	4.99756	315	0.00244141	
316	4.99756	316	0.00244141	
317	4.99756	317	0.00244141	
318	4.99756	318	0.00244141	
319	4.99756	319	0.00244141	
320	4.99756	320	0.00244141	
321	4.99756	321	0.00244141	
322	4.99756	322	0.00244141	
323	4.99756	323	0.00244141	
324	4.99756	324	0.00244141	
325	4.99756	325	0.00244141	
326	0.00488281	326	0.00244141	
327	0.00244141	327	0.00244141	
328	0.00244141	328	0.00244141	
329	0.00244141	329	0.00244141	
330	0.00244141	330	0.00244141	
331	0.00244141	331	0.00244141	
332	0.00244141	332	0.00244141	
333	0.00244141	333	0.00244141	
334	0.00244141	334	0.00244141	
335	0.00244141	335	0.00244141	
336	0.00244141	336	0.00244141	
337	0.00244141	337	0.00244141	
338	0.00244141	338	0.00244141	
339	0.00244141	339	0.00244141	
340	0.00244141	340	0.00244141	
341	0.00244141	341	0.00244141	
342	0.00244141	342	0.00244141	
343	0.00244141	343	0.00244141	
344	0.00244141	344	0.00244141	
345	0.00244141	345	0.00244141	
346	0.00244141	346	0.00244141	
347	0.00244141	347	0.00244141	
348	0.00244141	348	0.00244141	
349	0.00244141	349	0.00244141	
350	0.00244141	350	0.00244141	
351	0.00244141	351	0.00244141	
352	0.00244141	352	0.00244141	
353	0.00244141	353	0.00244141	
354	0.00244141	354	0.00244141	
355	0.00244141	355	0.00244141	
356	0.00244141	356	0.00244141	
357	0.00244141	357	0.00244141	
358	0.00244141	358	0.00244141	
359	0.00244141	359	0.00244141	
360	0.00244141	360	0.00244141	
361	0.00244141	361	0.00244141	
362	0.00244141	362	0.00244141	
363	0.00244141	363	0.00244141	
364	0.00244141	364	0.00244141	
365	0.00244141	365	0.00244141	
366	0.00244141	366	0.00244141	
367	0.00244141	367	0.00244141	
368	0.00244141	368	0.00244141	
369	0.00244141	369	0.00244141	
370	0.00244141	370	0.00244141	
371	0.00244141	371	0.00244141	
372	0.00244141	372	0.00244141	
373	0.00244141	373	0.00244141	
374	0.00244141	374	0.00244141	
375	0.00244141	375	0.00244141	
376	0.00244141	376	0.00244141	
377	0.00244141	377	0.00244141	
378	0.00244141	378	0.00244141	
379	0.00244141	379	0.00244141	
380	0.00244141	380	0.00244141	
381	0.00244141	381	0.00244141	
382	0.00244141	382	0.00244141	
383	0.00244141	383	0.00244141	
384	0.00244141	384	0.00244141	
385	0.00244141	385	0.00244141	
386	0.00244141	386	0.00244141	
387	0.00244141	387	0.00244141	
388	0.00488281	388	0.00244141	
389	4.99756	389	0.00244141	
390	4.99756	390	0.00244141	
391	4.99756	391	0.00244141	
392	4.99756	392	0.00244141	
393	4.99756	393	0.00244141	
394	4.99756	394	0.00244141	
395	4.99756	395	0.00244141	
396	4.99756	396	0.00244141	
397	4.99756	397	0.00244141	
398	4.99756	398	0.00244141	
399	4.99756	399	0.00244141	
400	4.99756	400	0.00244141	
401	4.99756	401	0.00244141	
402	4.99756	402	0.00244141	
403	4.99756	403	0.00244141	
404	4.99756	404	0.00244141	
405	4.99756	405	0.00244141	
406	4.99756	406	0.00244141	
407	4.99756	407	0.00244141	
408	4.99756	408	0.00244141	
409	4.99756	409	0.00244141	
410	4.99756	410	0.00244141	
411	4.99756	411	0.00244141	
412	4.99756	412	0.00244141	
413	4.99756	413	0.00244141	
414	4.99756	414	0.00244141	
415	4.99756	415	0.00244141	
416	4.99756	416	0.00244141	
417	4.99756	417	0.00244141	
418	4.99756	418	0.00244141	
419	4.99756	419	0.00244141	
420	4.99756	420	0.00244141	
421	4.99756	421	0.00244141	
422	4.99756	422	0.00244141	
423	4.99756	423	0.00244141	
424	4.99756	424	0.00244141	
425	4.99756	425	0.00244141	
426	4.99756	426	0.00244141	
427	4.99756	427	0.00244141	
428	4.99756	428	0.00244141	
429	4.99756	429	0.00244141	
430	4.99756	430	0.00244141	
431	4.99756	431	0.00244141	
432	4.99756	432	0.00244141	
433	4.99756	433	0.00244141	
434	4.99756	434	0.00244141	
435	4.99756	435	0.00244141	
436	4.99756	436	0.00244141	
437	4.99756	437	0.00244141	
438	4.99756	438	0.00244141	
439	4.99756	439	0.00244141	
440	4.99756	440	0.00244141	
441	4.99756	441	0.00244141	
442	4.99756	442	0.00244141	
443	4.99756	443	0.00244141	
444	4.99756	444	0.00244141	
445	4.99756	445	0.00244141	
446	4.99756	446	0.00244141	
447	4.99756	447	0.00244141	
448	4.99756	448	0.00244141	
449	4.99756	449	0.00244141	
