numero campioni
 - Plot 0	frequenza - Plot 0	
568	1E-5	
569	1E-5	
570	1E-5	
571	1E-5	
572	1E-5	
573	1E-5	
574	1E-5	
575	1E-5	
576	1E-5	
577	1E-5	
578	1E-5	
579	1E-5	
580	1E-5	
581	1E-5	
582	1E-5	
583	1E-5	
584	1E-5	
585	1E-5	
586	1E-5	
587	1E-5	
588	1E-5	
589	1E-5	
590	1E-5	
591	1E-5	
592	1E-5	
593	1E-5	
594	1E-5	
595	1E-5	
596	1E-5	
597	1E-5	
598	1E-5	
599	1E-5	
600	1E-5	
601	1.005E-5	
602	1E-5	
603	1E-5	
604	1E-5	
605	1E-5	
606	1E-5	
607	1E-5	
608	1E-5	
609	1E-5	
610	1E-5	
611	1E-5	
612	1E-5	
613	1.005E-5	
614	1E-5	
615	1E-5	
616	1E-5	
617	1E-5	
618	1E-5	
619	1E-5	
620	1E-5	
621	1E-5	
622	1E-5	
623	1E-5	
624	1.005E-5	
625	1E-5	
626	1E-5	
627	1E-5	
628	1E-5	
629	1E-5	
630	1E-5	
631	1E-5	
632	1E-5	
633	1E-5	
634	1E-5	
635	1E-5	
636	1.005E-5	
637	1.005E-5	
638	1E-5	
639	1E-5	
640	1E-5	
641	1E-5	
642	1E-5	
643	1E-5	
644	1E-5	
645	1E-5	
646	1E-5	
647	1E-5	
648	1E-5	
649	1E-5	
650	1E-5	
651	1E-5	
652	1E-5	
653	1E-5	
654	1E-5	
655	1E-5	
656	1E-5	
657	1E-5	
658	1.005E-5	
659	1E-5	
660	1E-5	
661	1E-5	
662	1E-5	
663	1E-5	
664	1E-5	
665	1E-5	
666	1E-5	
667	1E-5	
668	1E-5	
669	1E-5	
670	1E-5	
671	1E-5	
672	1E-5	
673	1E-5	
674	1E-5	
675	1E-5	
676	1E-5	
677	1E-5	
678	1E-5	
679	1E-5	
680	1E-5	
681	1E-5	
682	1E-5	
683	1E-5	
684	1E-5	
685	1E-5	
686	1E-5	
687	1E-5	
688	1E-5	
689	1E-5	
690	1E-5	
691	1E-5	
692	1E-5	
693	1E-5	
694	1E-5	
695	1E-5	
696	1E-5	
697	1E-5	
698	1E-5	
699	1E-5	
700	1E-5	
701	1E-5	
702	1E-5	
703	1E-5	
704	1E-5	
705	1E-5	
706	1E-5	
707	1E-5	
708	1E-5	
709	1E-5	
710	1E-5	
711	1E-5	
712	1E-5	
713	1E-5	
714	1E-5	
715	1E-5	
716	1E-5	
717	1E-5	
718	1E-5	
719	1E-5	
720	1E-5	
721	1E-5	
722	1E-5	
723	1E-5	
724	1E-5	
725	1E-5	
726	1E-5	
727	1E-5	
728	1E-5	
729	1E-5	
730	1E-5	
731	1E-5	
732	1E-5	
733	1E-5	
734	1E-5	
735	1E-5	
736	1E-5	
737	1E-5	
738	1E-5	
739	1E-5	
740	1E-5	
741	1E-5	
742	1E-5	
743	1E-5	
744	1E-5	
745	1E-5	
746	1E-5	
747	1E-5	
748	1E-5	
749	1E-5	
750	1E-5	
751	1E-5	
752	1E-5	
753	1E-5	
754	1E-5	
755	1E-5	
756	1E-5	
757	1E-5	
758	1E-5	
759	1E-5	
760	1E-5	
761	1E-5	
762	1E-5	
763	1E-5	
764	1E-5	
765	1E-5	
766	1E-5	
767	1E-5	
768	1E-5	
769	1E-5	
770	1E-5	
771	1E-5	
772	1E-5	
773	1E-5	
774	1E-5	
775	1E-5	
776	1E-5	
777	1E-5	
778	1E-5	
779	1E-5	
780	1E-5	
781	1E-5	
782	1E-5	
783	1E-5	
784	1E-5	
785	1E-5	
786	1E-5	
787	1E-5	
788	1E-5	
789	1E-5	
790	1E-5	
791	1E-5	
792	1E-5	
793	1E-5	
794	1E-5	
795	1E-5	
796	1E-5	
797	1E-5	
798	1E-5	
799	1E-5	
800	1E-5	
801	1E-5	
802	1E-5	
803	1E-5	
804	1E-5	
805	1E-5	
806	1E-5	
807	1E-5	
808	1E-5	
809	1E-5	
810	1E-5	
811	1E-5	
812	1E-5	
813	1E-5	
814	1E-5	
815	1E-5	
816	1E-5	
817	1E-5	
818	1E-5	
819	1E-5	
820	1E-5	
821	1E-5	
822	1E-5	
823	1E-5	
824	1E-5	
825	1E-5	
826	1E-5	
827	1E-5	
828	1E-5	
829	1E-5	
830	1E-5	
831	1E-5	
832	1E-5	
833	1E-5	
834	1E-5	
835	1E-5	
836	1E-5	
837	1E-5	
838	1E-5	
839	1E-5	
840	1E-5	
841	1E-5	
842	1E-5	
843	1E-5	
844	1E-5	
845	1E-5	
846	1E-5	
847	1E-5	
848	1E-5	
849	1E-5	
850	1E-5	
851	1E-5	
852	1E-5	
853	1E-5	
854	1E-5	
855	1E-5	
856	1E-5	
857	1E-5	
858	1E-5	
859	1E-5	
860	1E-5	
861	1E-5	
862	1E-5	
863	1E-5	
864	1E-5	
865	1E-5	
866	1E-5	
867	1E-5	
868	1E-5	
869	1E-5	
870	1E-5	
871	1E-5	
872	1E-5	
873	1E-5	
874	1E-5	
875	1E-5	
876	1E-5	
877	1E-5	
878	1E-5	
879	1E-5	
880	1E-5	
881	1E-5	
882	1E-5	
883	1E-5	
884	1E-5	
885	1E-5	
886	1E-5	
887	1E-5	
888	1E-5	
889	1E-5	
890	1E-5	
891	1E-5	
892	1E-5	
893	1E-5	
894	1E-5	
895	1E-5	
896	1E-5	
897	1E-5	
898	1E-5	
899	1E-5	
900	1E-5	
901	1E-5	
902	1E-5	
903	1E-5	
904	1E-5	
905	1E-5	
906	1E-5	
907	1E-5	
908	1E-5	
909	1E-5	
910	1E-5	
911	1E-5	
912	1E-5	
913	1E-5	
914	1E-5	
915	1E-5	
916	1E-5	
917	1E-5	
918	1E-5	
919	1E-5	
920	1E-5	
921	1E-5	
922	1E-5	
923	1E-5	
924	1E-5	
925	1E-5	
926	1E-5	
927	1E-5	
928	1E-5	
929	1E-5	
930	1E-5	
931	1E-5	
932	1E-5	
933	1E-5	
934	1E-5	
935	1E-5	
936	9.95E-6	
937	1E-5	
938	1E-5	
939	9.95E-6	
940	1E-5	
941	1E-5	
942	1E-5	
943	1E-5	
944	1E-5	
945	1E-5	
946	1E-5	
947	1E-5	
948	1E-5	
949	1E-5	
950	1E-5	
951	1E-5	
952	1E-5	
953	1E-5	
954	1E-5	
955	1E-5	
956	1E-5	
957	1E-5	
958	1E-5	
959	1E-5	
960	1E-5	
961	1E-5	
962	1E-5	
963	1E-5	
964	1E-5	
965	1E-5	
966	1E-5	
967	1E-5	
968	1E-5	
969	1E-5	
970	1E-5	
971	1E-5	
972	1E-5	
973	1E-5	
974	1E-5	
975	1E-5	
976	1E-5	
977	1E-5	
978	1E-5	
979	1E-5	
980	1E-5	
981	1E-5	
982	1E-5	
983	1E-5	
984	1E-5	
985	1E-5	
986	1E-5	
987	1E-5	
988	1E-5	
989	1E-5	
990	1E-5	
991	1E-5	
992	1E-5	
993	1E-5	
994	1E-5	
995	1E-5	
996	1E-5	
997	1E-5	
998	1E-5	
999	1E-5	
1000	1E-5	
1001	1E-5	
1002	1E-5	
1003	1E-5	
1004	1E-5	
1005	1E-5	
1006	1E-5	
1007	1E-5	
1008	1E-5	
1009	1E-5	
1010	1E-5	
1011	1E-5	
1012	1E-5	
1013	1E-5	
1014	1E-5	
1015	1E-5	
1016	1E-5	
1017	1E-5	
1018	1E-5	
1019	1E-5	
1020	1E-5	
1021	1E-5	
1022	1E-5	
1023	1E-5	
1024	1E-5	
1025	1E-5	
1026	1E-5	
1027	1E-5	
1028	1E-5	
1029	1E-5	
1030	1E-5	
1031	1E-5	
1032	1E-5	
1033	1E-5	
1034	1E-5	
1035	1E-5	
1036	1E-5	
1037	1E-5	
1038	1E-5	
1039	1E-5	
1040	1E-5	
1041	1E-5	
1042	1E-5	
1043	1E-5	
1044	1E-5	
1045	1E-5	
1046	1E-5	
1047	1E-5	
1048	1E-5	
1049	1E-5	
1050	1E-5	
1051	1E-5	
1052	1E-5	
1053	1E-5	
1054	1E-5	
1055	1E-5	
1056	1E-5	
1057	1E-5	
1058	1E-5	
1059	1E-5	
1060	1E-5	
1061	1E-5	
1062	1E-5	
1063	1E-5	
1064	1E-5	
1065	1E-5	
1066	1E-5	
1067	1E-5	
1068	1E-5	
1069	1E-5	
1070	1E-5	
1071	1E-5	
1072	1E-5	
1073	1E-5	
1074	1E-5	
1075	1E-5	
1076	1E-5	
1077	1E-5	
1078	1E-5	
1079	1E-5	
1080	1E-5	
1081	1E-5	
1082	1E-5	
1083	1E-5	
1084	1E-5	
1085	1E-5	
1086	1E-5	
1087	1E-5	
1088	1E-5	
1089	1E-5	
1090	1E-5	
1091	1E-5	
1092	1E-5	
1093	1E-5	
1094	1E-5	
1095	1E-5	
1096	1E-5	
1097	1E-5	
1098	1E-5	
1099	1E-5	
1100	1E-5	
1101	1E-5	
1102	1E-5	
1103	1E-5	
1104	1E-5	
1105	1E-5	
1106	1E-5	
1107	1E-5	
1108	1E-5	
1109	1E-5	
1110	1E-5	
1111	1E-5	
1112	1E-5	
1113	1E-5	
1114	1E-5	
1115	1E-5	
1116	1E-5	
1117	1E-5	
1118	1E-5	
1119	1E-5	
1120	1E-5	
1121	1E-5	
1122	1E-5	
1123	1E-5	
1124	1E-5	
1125	1E-5	
1126	1E-5	
1127	1E-5	
1128	1E-5	
1129	1E-5	
1130	1E-5	
1131	1E-5	
1132	1E-5	
1133	1E-5	
1134	1E-5	
1135	1E-5	
1136	1E-5	
1137	1E-5	
1138	1E-5	
1139	1E-5	
1140	1E-5	
1141	1E-5	
1142	1E-5	
1143	1E-5	
1144	1E-5	
1145	1E-5	
1146	1E-5	
1147	1E-5	
1148	1E-5	
1149	1E-5	
1150	1E-5	
1151	1E-5	
1152	1E-5	
1153	1E-5	
1154	1E-5	
1155	1E-5	
1156	1E-5	
1157	1E-5	
1158	1E-5	
1159	1E-5	
1160	1E-5	
1161	1E-5	
1162	1E-5	
1163	1E-5	
1164	1E-5	
1165	1E-5	
1166	1E-5	
1167	1E-5	
1168	1E-5	
1169	1E-5	
1170	1E-5	
1171	1E-5	
1172	1E-5	
1173	1E-5	
1174	1E-5	
1175	1E-5	
1176	1E-5	
1177	1E-5	
1178	1E-5	
1179	1E-5	
1180	1E-5	
1181	1E-5	
1182	1E-5	
1183	1E-5	
1184	1E-5	
1185	1E-5	
1186	1E-5	
1187	1E-5	
1188	1E-5	
1189	1E-5	
1190	1E-5	
1191	1E-5	
1192	1E-5	
1193	1E-5	
1194	1E-5	
1195	1E-5	
1196	1E-5	
1197	1E-5	
1198	1E-5	
1199	1E-5	
1200	1E-5	
1201	1E-5	
1202	1E-5	
1203	1E-5	
1204	1E-5	
1205	1E-5	
1206	1E-5	
1207	1E-5	
1208	1E-5	
1209	1E-5	
1210	1E-5	
1211	1E-5	
1212	1E-5	
1213	1E-5	
1214	1E-5	
1215	1E-5	
1216	1E-5	
1217	1E-5	
1218	1E-5	
1219	1E-5	
1220	1E-5	
1221	1E-5	
1222	1E-5	
1223	1E-5	
1224	1E-5	
1225	1E-5	
1226	1E-5	
1227	1E-5	
1228	1E-5	
1229	1E-5	
1230	1E-5	
1231	1E-5	
1232	1E-5	
1233	1E-5	
1234	1E-5	
1235	1E-5	
1236	1E-5	
1237	1E-5	
1238	1E-5	
1239	1E-5	
1240	1E-5	
1241	1E-5	
1242	1E-5	
1243	1E-5	
1244	1E-5	
1245	1E-5	
1246	1E-5	
1247	1E-5	
1248	1E-5	
1249	1E-5	
1250	1E-5	
1251	1E-5	
1252	1E-5	
1253	1E-5	
1254	1E-5	
1255	1E-5	
1256	1E-5	
1257	1E-5	
1258	1E-5	
1259	1E-5	
1260	1E-5	
1261	1E-5	
1262	1E-5	
1263	1E-5	
1264	1E-5	
1265	1E-5	
1266	1E-5	
1267	1E-5	
1268	1E-5	
1269	1E-5	
1270	1E-5	
1271	1E-5	
1272	1E-5	
1273	1E-5	
1274	1E-5	
1275	1E-5	
1276	1E-5	
1277	1E-5	
1278	1E-5	
1279	1E-5	
1280	1E-5	
1281	1E-5	
1282	1E-5	
1283	1E-5	
1284	1E-5	
1285	1E-5	
1286	1E-5	
1287	1E-5	
1288	1E-5	
1289	1E-5	
1290	1E-5	
1291	1E-5	
1292	1E-5	
1293	1E-5	
1294	1E-5	
1295	1E-5	
1296	1E-5	
1297	1E-5	
